signal_date,ticker,pattern,pattern_family,entry_price,stop_pct,stop_price,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,signal_score_pre_stop_risk_penalty,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,st_score,st_score_pre_model,markov_state_encoded,month,stop_before_target,candidate_name
2020-09-22,HCLTECH.NS,A_breakout_40d,A,821.0,7.0,763.53,100.0,60.3,83.3,56.9,58.0,60.0,3.18,3.0,1,1.283,15.7091,1.4142,1.2877,3.39,13.97,18.0,-0.0,-0.0,-0.0,-0.0,0.0,85.7,,0.0,0.0,0.0,85.7,0.0548,0.0512,0.0447,0.0591,95,85.7,continuous_power,False,1,85.7,2,0.0,54.1,36.7,0|0|0|0|0,2020-09,0,scores_only
2020-09-22,JSWSTEEL.NS,B_pullback_rebound,B,271.9,0.68,270.05,100.0,87.8,68.6,92.9,95.9,40.7,3.45,3.0,0,-7.3279,6.0978,-0.7372,1.264,1.4541,1.8293,12.2,-0.0,-0.0,-0.0,-0.0,0.0,29.3,,0.0,0.0,0.0,29.3,0.1149,0.0839,0.0778,0.1313,89,29.3,continuous_power,False,1,29.3,2,0.0,43.0,32.9,0|0|0|0|0,2020-09,0,scores_only
2020-09-22,TCS.NS,A_breakout_40d,A,2522.95,7.0,2346.3435,96.5,56.4,72.6,63.9,58.0,60.0,1.2,3.0,0,0.797,10.0558,0.7991,1.5727,1.8032,9.4197,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.1,,0.0,0.0,0.0,83.1,0.0548,0.0467,0.0425,0.0632,95,83.1,continuous_power,False,1,83.1,2,0.0,38.2,31.1,0|0|0|0|0,2020-09,0,scores_only
2020-09-23,HINDUNILVR.NS,D_rsi_bounce,D,2052.55,2.56,2000.05,62.5,100.0,61.7,71.5,84.7,41.3,-0.76,0.0,0,-8.011,-5.9117,0.4046,0.8006,0.7085,,12.4,-0.0,0.0,-0.0,0.0,0.0,48.3,,0.0,0.0,0.0,48.3,0.0548,0.0512,0.0447,0.0632,95,48.3,continuous_power,False,1,48.3,2,0.0,29.5,25.4,0|0|0|0|0,2020-09,0,scores_only
2020-09-23,NESTLEIND.NS,D_rsi_bounce,D,768.3025,1.73,755.0,60.7,100.0,59.8,68.9,89.6,41.3,-0.74,0.0,0,-8.4733,-6.6325,0.0053,0.8012,0.0053,,12.4,-0.0,0.0,-0.0,0.0,0.0,48.3,,0.0,0.0,0.0,48.3,0.0548,0.0533,0.0504,0.0632,95,48.3,continuous_power,False,1,48.3,2,0.0,32.8,27.1,0|0|0|0|0,2020-09,0,scores_only
2020-09-24,APOLLOHOSP.NS,A_breakout_40d,A,1947.65,7.0,1811.3145,100.0,100.0,100.0,60.7,58.0,60.0,2.5,3.0,2,6.3389,16.7676,0.3411,2.2279,1.7121,25.1197,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.055,0.0533,0.0504,0.0632,94,95.1,continuous_power,False,1,95.1,2,0.0,44.2,33.9,0|0|0|0|0,2020-09,0,scores_only
2020-09-24,VEDL.NS,B_pullback_rebound,B,131.75,4.17,126.25,86.5,38.6,72.5,100.0,75.0,40.7,1.62,3.0,0,-1.8987,6.2294,-1.4615,1.3366,1.3,3.7145,12.2,-0.0,-0.0,-0.0,-0.0,0.0,32.2,,0.0,0.0,0.0,32.2,0.0788,0.0682,0.0706,0.0756,92,32.2,continuous_power,False,1,32.2,2,0.0,41.5,32.9,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,APOLLOHOSP.NS,A_breakout_40d,A,2027.65,7.0,1885.7145,100.0,82.9,83.8,51.6,58.0,60.0,2.62,3.0,2,4.1075,20.7984,1.0012,1.4717,2.5712,29.6254,18.0,-0.0,-0.0,-0.0,-0.0,0.0,90.1,,0.0,0.0,0.0,90.1,0.0548,0.0512,0.0447,0.0591,95,90.1,continuous_power,False,1,90.1,2,0.0,38.0,31.7,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,BAJFINANCE.NS,D_rsi_bounce,D,313.895,4.21,300.69,62.5,100.0,66.7,73.6,74.8,41.3,-0.02,0.0,0,-14.4887,-7.8346,1.6871,1.1429,2.208,,12.4,-0.0,0.0,-0.0,0.0,0.0,29.9,,0.0,0.0,0.0,29.9,0.0548,0.0467,0.0447,0.0589,95,29.9,continuous_power,False,1,29.9,2,0.0,31.8,28.5,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,CIPLA.NS,F_vwap_reclaim,F,770.1,2.68,749.4554,100.0,100.0,70.2,100.0,83.9,39.0,1.51,3.0,0,-4.4837,5.1156,2.5291,1.2255,2.9496,3.7738,11.7,-0.0,-0.0,-0.0,-0.0,0.0,30.1,,0.0,0.0,0.0,30.1,0.0788,0.0682,0.0706,0.0945,92,30.1,continuous_power,False,1,30.1,2,0.0,36.8,31.3,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,HCLTECH.NS,A_breakout_40d,A,827.7,7.0,769.761,100.0,56.5,73.5,75.2,58.0,60.0,2.84,3.0,1,0.8161,14.8279,0.8816,1.2133,1.0949,11.7467,18.0,-0.0,-0.0,-0.0,-0.0,0.0,84.2,,0.0,0.0,0.0,84.2,0.0548,0.0467,0.0425,0.0632,95,84.2,continuous_power,False,1,84.2,2,0.0,54.6,36.9,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,MARUTI.NS,D_rsi_bounce,D,6497.7002,3.5,6270.1499,90.5,100.0,60.4,77.8,79.0,41.3,0.9,3.0,0,-10.1491,-3.1238,1.545,0.9324,1.6126,0.3993,12.4,-0.0,-0.0,-0.0,-0.0,0.0,78.8,,0.0,0.0,0.0,78.8,0.0548,0.0467,0.0447,0.0756,95,78.8,continuous_power,False,1,78.8,2,0.0,26.0,25.0,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,TCS.NS,F_vwap_reclaim,F,2422.3,2.13,2370.7577,98.0,96.1,70.7,100.0,87.2,39.0,1.01,3.0,1,-3.9894,5.1583,1.5329,1.1504,2.3964,2.5215,11.7,-0.0,-0.0,-0.0,-0.0,0.0,32.9,,0.0,0.0,0.0,32.9,0.0838,0.0769,0.0706,0.0945,92,32.9,continuous_power,False,1,32.9,2,0.0,38.3,31.3,0|0|0|0|0,2020-09,0,scores_only
2020-09-25,TECHM.NS,B_pullback_rebound,B,772.35,3.22,747.5,89.4,45.0,64.4,100.0,80.7,40.7,2.55,3.0,0,-4.0142,7.5118,0.4256,1.0263,0.792,2.6323,12.2,-0.0,-0.0,-0.0,-0.0,0.0,25.9,,0.0,0.0,0.0,25.9,0.0838,0.0682,0.0706,0.0911,92,25.9,continuous_power,False,1,25.9,2,0.0,46.0,32.9,0|0|0|0|0,2020-09,0,scores_only
2020-09-29,HEROMOTOCO.NS,A_breakout_40d,A,3174.95,7.0,2952.7035,100.0,53.6,84.8,87.5,58.0,60.0,0.89,3.0,0,0.4493,9.2896,0.5212,1.4166,2.1919,12.2973,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.9,,0.0,0.0,0.0,80.9,0.0548,0.0444,0.0403,0.0632,95,80.9,continuous_power,False,2,80.9,2,0.0,36.5,28.7,0|0|0|0|0,2020-09,1,scores_only
2020-09-29,HEROMOTOCO.NS,A_breakout_40d + C_macd_crossover,A/C,3174.95,7.0,2952.7035,100.0,53.6,84.8,65.0,58.0,0.0,0.89,3.0,1,0.4493,9.2896,0.5212,1.4166,2.1919,12.2973,0.0,-0.0,-0.0,-0.0,-0.0,0.0,69.3,,0.0,0.0,0.0,69.3,0.0264,0.0401,0.0208,0.0579,97,69.3,continuous_power,False,2,69.3,2,0.0,51.6,34.5,0|0|0|0|0,2020-09,1,scores_only
2020-09-29,HEROMOTOCO.NS,C_macd_crossover,C,3174.95,7.0,2952.7035,100.0,99.6,84.8,87.5,58.0,53.0,0.89,3.0,2,0.4493,9.2896,0.5212,1.4166,2.1919,12.2973,15.9,-0.0,-0.0,-0.0,-0.0,0.0,88.0,,0.0,0.0,0.0,88.0,0.0788,0.0533,0.0447,0.0756,92,88.0,continuous_power,False,2,88.0,2,0.0,35.8,28.5,0|0|0|0|0,2020-09,1,scores_only
2020-09-29,HINDALCO.NS,F_vwap_reclaim,F,176.4,1.58,173.6197,100.0,73.4,82.2,100.0,90.5,39.0,0.18,0.73,0,-11.3568,-1.0001,1.0435,1.0985,1.9628,6.8739,11.7,-0.0,-0.0,-0.0,-0.0,0.0,26.8,,0.0,0.0,0.0,26.8,0.0602,0.0779,0.0706,0.0911,94,26.8,continuous_power,False,1,26.8,2,0.0,51.2,34.6,0|0|0|0|0,2020-09,0,scores_only
2020-09-29,JSWSTEEL.NS,B_pullback_rebound,B,284.1,7.0,264.213,100.0,43.9,66.6,100.0,58.0,40.7,2.63,3.0,0,-3.1697,8.0204,0.0,1.0742,0.7525,8.4382,12.2,-0.0,-0.0,-0.0,-0.0,0.0,23.0,,0.0,0.0,0.0,23.0,0.0602,0.0533,0.0447,0.0734,94,23.0,continuous_power,False,1,23.0,2,0.0,57.1,37.6,0|0|0|0|0,2020-09,0,scores_only
2020-09-29,TITAN.NS,B_pullback_rebound,B,1167.3,7.0,1085.589,72.5,39.0,65.3,100.0,58.0,40.7,1.24,3.0,0,-1.7424,4.4063,0.5488,0.9989,1.1909,6.5058,12.2,-0.0,-0.0,-0.0,-0.0,0.0,39.1,,0.0,0.0,0.0,39.1,0.0602,0.0533,0.0447,0.0632,94,39.1,continuous_power,False,1,39.1,2,0.0,53.5,35.4,0|0|0|0|0,2020-09,0,scores_only
2020-09-29,TVSMOTOR.NS,C_macd_crossover,C,470.25,7.0,437.3325,91.9,100.0,64.9,91.1,58.0,53.0,1.37,3.0,0,-0.2545,8.661,0.753,0.7981,1.8485,10.7981,15.9,-0.0,-0.0,-0.0,-0.0,0.0,78.6,,0.0,0.0,0.0,78.6,0.0788,0.0533,0.0504,0.0911,92,78.6,continuous_power,False,1,78.6,2,0.0,39.9,31.3,0|0|0|0|0,2020-09,0,scores_only
2020-09-29,ULTRACEMCO.NS,C_macd_crossover,C,4062.1001,7.0,3777.7531,59.2,100.0,74.9,100.0,58.0,53.0,0.13,0.53,0,-3.2799,1.8922,0.9689,1.3373,1.8776,7.4578,15.9,-0.0,-0.0,-0.0,-0.0,0.0,59.3,,0.0,0.0,0.0,59.3,0.0602,0.0549,0.0519,0.0734,94,59.3,continuous_power,False,1,59.3,2,0.0,43.0,32.1,0|0|0|0|0,2020-09,0,scores_only
2020-09-30,CIPLA.NS,F_vwap_reclaim,F,774.7,2.58,754.7462,100.0,100.0,70.5,100.0,84.5,39.0,1.24,3.0,1,-3.9132,4.8462,0.0,1.0948,0.3478,4.0549,11.7,-0.0,-0.0,-0.0,-0.0,0.0,17.4,,0.0,0.0,0.0,17.4,0.0788,0.0769,0.0706,0.0945,92,17.4,continuous_power,False,1,17.4,2,0.0,46.0,32.9,0|0|0|0|0,2020-09,0,scores_only
2020-09-30,DABUR.NS,C_macd_crossover,C,510.55,6.22,478.8,69.9,96.8,69.2,100.0,62.7,53.0,0.15,0.61,0,-0.5067,3.0629,0.0101,1.2943,0.3624,5.4839,15.9,-0.0,-0.0,-0.0,-0.0,0.0,43.2,,0.0,0.0,0.0,43.2,0.0602,0.0549,0.0706,0.0734,94,43.2,continuous_power,False,1,43.2,2,0.0,33.2,26.7,0|0|0|0|0,2020-09,0,scores_only
2020-09-30,GODREJCP.NS,A_breakout_40d,A,724.95,7.0,674.2035,84.4,62.6,77.3,90.9,58.0,60.0,0.21,0.82,0,1.5692,5.8145,0.0709,1.2828,0.6857,9.5326,18.0,-0.0,-0.0,-0.0,-0.0,0.0,70.7,,0.0,0.0,0.0,70.7,0.0548,0.0444,0.0425,0.0591,95,70.7,continuous_power,False,1,70.7,2,0.0,33.5,28.7,0|0|0|0|0,2020-09,0,scores_only
2020-10-01,BAJAJ-AUTO.NS,F_vwap_reclaim,F,2985.3999,1.74,2933.3416,78.8,80.3,100.0,100.0,89.5,39.0,-0.22,0.0,0,-4.179,-0.1303,2.0444,1.9101,2.9557,1.4596,11.7,-0.0,-0.0,-0.0,-0.0,0.0,29.9,,0.0,0.0,0.0,29.9,0.061,0.085,0.0803,0.073,94,29.9,continuous_power,False,1,29.9,2,0.0,49.0,35.4,0|0|0|0|0,2020-10,0,scores_only
2020-10-01,TECHM.NS,A_breakout_40d,A,822.5,7.0,764.925,98.8,67.7,73.2,86.5,58.0,60.0,2.35,3.0,1,2.2184,12.4029,0.8147,0.9363,1.2695,14.2565,18.0,-0.0,-0.0,-0.0,-0.0,0.0,76.9,,0.0,0.0,0.0,76.9,0.0591,0.0476,0.0409,0.0656,94,76.9,continuous_power,False,1,76.9,2,0.0,39.8,31.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-01,TVSMOTOR.NS,A_breakout_40d,A,479.9,7.0,446.307,95.2,64.3,76.9,83.3,58.0,60.0,1.59,3.0,1,1.7923,10.1547,1.0036,1.0788,1.0824,11.9981,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.9,,0.0,0.0,0.0,75.9,0.0591,0.0476,0.0455,0.0656,94,75.9,continuous_power,False,1,75.9,2,0.0,38.5,31.2,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,ADANIENT.NS,A_breakout_40d,A,326.6,7.0,303.738,100.0,97.9,89.6,71.7,58.0,60.0,5.81,3.0,0,5.9873,30.0703,1.0871,1.49,2.2133,30.795,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0523,0.0476,0.0414,0.0656,95,95.1,continuous_power,False,2,95.1,2,0.0,32.7,28.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,ADANIENT.NS,A_breakout_40d + C_macd_crossover,A/C,326.6,7.0,303.738,100.0,97.9,89.6,71.3,58.0,0.0,5.81,3.0,1,5.9873,30.0703,1.0871,1.49,2.2133,30.795,0.0,-0.0,-0.0,-0.0,-0.0,0.0,79.0,,0.0,0.0,0.0,79.0,0.0561,0.0476,0.0356,0.0733,94,79.0,continuous_power,False,2,79.0,2,0.0,32.7,28.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,ADANIENT.NS,C_macd_crossover,C,326.6,7.0,303.738,100.0,100.0,89.6,71.7,58.0,53.0,5.81,3.0,2,5.9873,30.0703,1.0871,1.49,2.2133,30.795,15.9,-0.0,-0.0,-0.0,-0.0,0.0,96.6,,0.0,0.0,0.0,96.6,0.061,0.0584,0.0514,0.0934,94,96.6,continuous_power,False,2,96.6,2,0.0,43.5,32.9,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,TCS.NS,A_breakout_40d,A,2705.8,7.0,2516.394,100.0,100.0,97.6,65.8,58.0,60.0,1.46,3.0,0,7.2262,15.7733,3.8261,1.4365,4.7597,25.146,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0591,0.0531,0.0514,0.0656,94,95.1,continuous_power,False,1,95.1,2,0.0,43.1,36.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,TECHM.NS,C_macd_crossover,C,841.25,7.0,782.3625,100.0,100.0,66.8,78.7,58.0,53.0,2.38,3.0,1,2.2796,14.3755,0.0061,0.9965,0.5763,17.6453,15.9,-0.0,-0.0,-0.0,-0.0,0.0,81.8,,0.0,0.0,0.0,81.8,0.061,0.0531,0.0511,0.0934,94,81.8,continuous_power,False,1,81.8,2,0.0,52.1,36.9,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,WIPRO.NS,A_breakout_40d,A,166.975,7.0,155.2868,100.0,94.1,76.4,58.7,58.0,60.0,1.68,3.0,0,5.5134,15.8298,0.6868,1.9857,2.3087,20.6031,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0523,0.0331,0.0396,0.0656,95,95.1,continuous_power,False,2,95.1,2,0.0,36.2,29.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,WIPRO.NS,A_breakout_40d + C_macd_crossover,A/C,166.975,7.0,155.2868,100.0,94.1,76.4,76.5,58.0,0.0,1.68,3.0,1,5.5134,15.8298,0.6868,1.9857,2.3087,20.6031,0.0,-0.0,-0.0,-0.0,-0.0,0.0,74.8,,0.0,0.0,0.0,74.8,0.0523,0.0331,0.0356,0.0733,95,74.8,continuous_power,False,2,74.8,2,0.0,38.4,31.1,0|0|0|0|0,2020-10,0,scores_only
2020-10-05,WIPRO.NS,C_macd_crossover,C,166.975,7.0,155.2868,100.0,100.0,76.4,58.7,58.0,53.0,1.68,3.0,2,5.5134,15.8298,0.6868,1.9857,2.3087,20.6031,15.9,-0.0,-0.0,-0.0,-0.0,0.0,95.7,,0.0,0.0,0.0,95.7,0.061,0.0531,0.0455,0.0891,94,95.7,continuous_power,False,2,95.7,2,0.0,39.2,31.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-06,ASIANPAINT.NS,C_macd_crossover,C,2090.0,7.0,1943.7,89.2,100.0,66.5,83.7,58.0,53.0,1.56,3.0,0,1.6265,9.3949,1.0848,1.0368,1.1216,11.536,15.9,-0.0,-0.0,-0.0,-0.0,0.0,78.4,,0.0,0.0,0.0,78.4,0.061,0.0531,0.0514,0.0934,94,78.4,continuous_power,False,1,78.4,2,0.0,42.4,32.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-06,DABUR.NS,A_breakout_40d,A,526.8,7.0,489.924,72.0,60.5,95.6,85.4,58.0,60.0,0.72,2.88,1,1.3077,5.7318,0.8173,1.0136,1.0421,8.6431,18.0,-0.0,-0.0,-0.0,-0.0,0.0,81.4,,0.0,0.0,0.0,81.4,0.061,0.0584,0.0514,0.0633,94,81.4,continuous_power,False,1,81.4,2,0.0,35.9,29.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-06,TCS.NS,A_breakout_40d,A,2714.3,7.0,2524.299,100.0,52.5,71.2,64.9,58.0,60.0,1.71,3.0,1,0.3141,15.6348,1.1161,0.9767,4.0999,17.9969,18.0,-0.0,-0.0,-0.0,-0.0,0.0,82.8,,0.0,0.0,0.0,82.8,0.0523,0.0476,0.0409,0.0656,95,82.8,continuous_power,False,1,82.8,2,0.0,53.3,37.0,0|0|0|0|0,2020-10,0,scores_only
2020-10-07,AMBUJACEM.NS,A_breakout_40d,A,234.8,7.0,218.364,100.0,73.1,100.0,81.7,58.0,60.0,0.89,3.0,0,2.8922,7.8058,0.3107,1.6582,1.5257,15.6237,18.0,-0.0,-0.0,-0.0,-0.0,0.0,91.2,,0.0,0.0,0.0,91.2,0.061,0.0531,0.0514,0.0656,94,91.2,continuous_power,False,1,91.2,2,0.0,53.9,36.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-07,BAJAJ-AUTO.NS,F_vwap_reclaim,F,3077.3999,4.08,2951.7857,78.9,100.0,77.4,98.8,75.5,39.0,-0.18,0.0,1,-1.2261,3.0324,0.0925,1.5364,1.4042,6.0973,11.7,-0.0,-0.0,-0.0,-0.0,0.0,44.6,,0.0,0.0,0.0,44.6,0.0523,0.0531,0.0511,0.0656,95,44.6,continuous_power,False,1,44.6,2,0.0,41.3,31.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-07,RELIANCE.NS,B_pullback_rebound,B,1041.8359,4.0,1000.2086,100.0,47.8,67.6,100.0,76.0,40.7,0.56,2.22,0,-2.8844,4.3005,1.1152,1.6172,2.1454,2.2447,12.2,-0.0,-0.0,-0.0,-0.0,0.0,46.3,,0.0,0.0,0.0,46.3,0.061,0.0531,0.0455,0.0891,94,46.3,continuous_power,False,1,46.3,2,0.0,31.7,26.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-07,TCS.NS,A_breakout_40d,A,2735.95,7.0,2544.4335,100.0,56.4,70.1,62.5,58.0,60.0,1.85,3.0,2,0.7976,16.1354,1.0205,0.7398,1.8018,17.939,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.4,,0.0,0.0,0.0,83.4,0.0523,0.0476,0.0409,0.0656,95,83.4,continuous_power,False,1,83.4,2,0.0,53.6,37.0,0|0|0|0|0,2020-10,0,scores_only
2020-10-07,TITAN.NS,A_breakout_40d,A,1254.0,7.0,1166.22,79.2,85.1,100.0,75.9,58.0,60.0,1.37,3.0,0,4.3826,10.6409,0.4209,1.841,1.8274,16.1606,18.0,-0.0,-0.0,-0.0,-0.0,0.0,89.2,,0.0,0.0,0.0,89.2,0.061,0.0584,0.0574,0.0633,94,89.2,continuous_power,False,1,89.2,2,0.0,50.8,36.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-07,ULTRACEMCO.NS,A_breakout_40d,A,4213.3501,7.0,3918.4156,61.7,52.6,86.8,85.7,58.0,60.0,0.53,2.14,0,0.3214,5.1248,-0.3228,1.5797,0.7189,7.8635,18.0,-0.0,-0.0,-0.0,-0.0,0.0,68.6,,0.0,0.0,0.0,68.6,0.0591,0.0531,0.0514,0.0576,94,68.6,continuous_power,False,1,68.6,2,0.0,20.8,13.4,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,AMBUJACEM.NS,A_breakout_40d,A,238.15,7.0,221.4795,100.0,61.4,76.3,76.8,58.0,60.0,0.95,3.0,1,1.4267,9.118,0.0,1.0794,0.7575,16.0371,18.0,-0.0,-0.0,-0.0,-0.0,0.0,85.6,,0.0,0.0,0.0,85.6,0.0561,0.0476,0.0409,0.0656,94,85.6,continuous_power,False,1,85.6,2,0.0,51.4,36.7,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,HCLTECH.NS,A_breakout_40d,A,849.55,7.0,790.0815,100.0,63.7,77.4,74.1,58.0,60.0,1.92,3.0,0,1.7121,14.0257,3.5566,1.1942,3.8225,11.8049,18.0,-0.0,-0.0,-0.0,-0.0,0.0,86.1,,0.0,0.0,0.0,86.1,0.0561,0.0476,0.0409,0.0656,94,86.1,continuous_power,False,1,86.1,2,0.0,33.8,32.6,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,HDFCBANK.NS,A_breakout_40d,A,595.9,7.0,554.187,53.4,70.3,75.9,66.4,58.0,60.0,0.44,1.78,0,2.5425,10.3594,1.5272,1.3845,1.9705,17.4497,18.0,-0.0,-0.0,-0.0,-0.0,0.0,76.5,,0.0,0.0,0.0,76.5,0.0523,0.0476,0.0455,0.0576,95,76.5,continuous_power,False,1,76.5,2,0.0,33.2,31.3,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,INFY.NS,A_breakout_40d,A,1093.7,7.0,1017.141,100.0,70.4,76.3,60.0,58.0,60.0,1.22,3.0,0,2.5456,12.5758,2.1987,1.1347,2.5105,15.3548,18.0,-0.0,-0.0,-0.0,-0.0,0.0,86.9,,0.0,0.0,0.0,86.9,0.0523,0.0476,0.0409,0.0656,95,86.9,continuous_power,False,1,86.9,2,0.0,51.6,37.0,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,TCS.NS,A_breakout_40d,A,2825.7,7.0,2627.901,100.0,76.2,95.0,53.6,58.0,60.0,2.06,3.0,3,3.2804,19.388,2.3411,0.8721,3.0554,21.949,18.0,-0.0,-0.0,-0.0,-0.0,0.0,90.3,,0.0,0.0,0.0,90.3,0.0561,0.0531,0.0455,0.0656,94,90.3,continuous_power,False,1,90.3,2,0.0,49.3,37.0,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,TECHM.NS,A_breakout_40d,A,860.3,7.0,800.079,100.0,62.2,73.5,71.4,58.0,60.0,2.49,3.0,1,1.5223,15.3076,1.8491,1.0089,1.858,14.0525,18.0,-0.0,-0.0,-0.0,-0.0,0.0,85.3,,0.0,0.0,0.0,85.3,0.0523,0.0476,0.0409,0.0656,95,85.3,continuous_power,False,1,85.3,2,0.0,51.0,37.0,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,ULTRACEMCO.NS,A_breakout_40d,A,4346.0,7.0,4041.78,61.9,75.2,74.4,72.1,58.0,60.0,0.52,2.09,1,3.1483,8.3452,0.2765,1.2857,0.968,16.1967,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.5,,0.0,0.0,0.0,79.5,0.0523,0.0476,0.0455,0.0576,95,79.5,continuous_power,False,1,79.5,2,0.0,33.2,29.6,0|0|0|0|0,2020-10,0,scores_only
2020-10-08,WIPRO.NS,A_breakout_40d,A,179.725,7.0,167.1443,100.0,100.0,100.0,46.2,58.0,60.0,2.19,3.0,3,7.2025,22.9389,4.6824,1.704,5.3986,29.6603,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0561,0.0531,0.0514,0.0656,94,95.1,continuous_power,False,1,95.1,2,0.0,48.9,40.1,0|0|0|0|0,2020-10,0,scores_only
2020-10-09,HDFCBANK.NS,A_breakout_40d,A,616.775,7.0,573.6008,55.2,78.0,82.8,55.2,58.0,60.0,0.83,3.0,1,3.5031,13.8398,0.7719,1.5821,2.6922,21.9457,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.2,,0.0,0.0,0.0,80.2,0.0561,0.0531,0.0514,0.0602,94,80.2,continuous_power,False,1,80.2,2,0.0,34.5,30.4,0|0|0|0|0,2020-10,0,scores_only
2020-10-09,WIPRO.NS,A_breakout_40d,A,187.0,7.0,173.91,100.0,82.4,78.7,39.1,58.0,60.0,2.49,3.0,4,4.0478,27.1335,0.7094,1.4146,4.8945,33.3021,18.0,-0.0,-0.0,-0.0,-0.0,0.0,89.0,,0.0,0.0,0.0,89.0,0.0523,0.0476,0.0414,0.0656,95,89.0,continuous_power,False,1,89.0,2,0.0,54.8,37.6,0|0|0|0|0,2020-10,0,scores_only
2020-10-12,WIPRO.NS,A_breakout_40d,A,188.75,7.0,175.5375,100.0,57.5,76.3,37.5,58.0,60.0,2.71,3.0,2,0.9358,27.4864,0.8021,0.8199,1.589,28.095,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.7,,0.0,0.0,0.0,83.7,0.0523,0.0476,0.0409,0.0633,95,83.7,continuous_power,False,1,83.7,2,0.0,60.1,42.9,0|0|0|0|0,2020-10,0,scores_only
2020-10-13,AMBUJACEM.NS,A_breakout_40d,A,241.75,7.0,224.8275,100.0,58.0,98.8,73.2,58.0,60.0,0.9,3.0,2,1.0027,10.1919,-0.5872,1.5674,0.7046,12.3258,18.0,-0.0,-0.0,-0.0,-0.0,0.0,87.8,,0.0,0.0,0.0,87.8,0.061,0.0531,0.0455,0.0656,94,87.8,continuous_power,False,1,87.8,2,0.0,53.1,37.0,0|0|0|0|0,2020-10,0,scores_only
2020-10-13,ULTRACEMCO.NS,A_breakout_40d,A,4382.75,7.0,4075.9575,63.2,56.8,100.0,73.7,58.0,60.0,0.45,1.82,2,0.8456,8.8981,3.2905,1.5753,3.9032,10.3106,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.1,,0.0,0.0,0.0,79.1,0.0591,0.0584,0.0514,0.0576,94,79.1,continuous_power,False,1,79.1,2,0.0,48.1,36.9,0|0|0|0|0,2020-10,0,scores_only
